PanBaRT20_chr3HG28591.1	chr3H_LR890098.1	433063679	433066299	+
PanBaRT20_chr3HG28592.1	chr3H_LR890098.1	433065954	433066299	-
PanBaRT20_chr3HG28593.1	chr3H_LR890098.1	433105366	433105642	-
PanBaRT20_chr3HG28594.1	chr3H_LR890098.1	433135433	433136725	+
PanBaRT20_chr3HG28595.1	chr1H_LR890096.1	22589428	22589679	+
PanBaRT20_chr3HG28596.1	chr3H_LR890098.1	433146055	433150851	-
PanBaRT20_chr3HG28597.1	chr3H_LR890098.1	433149038	433150770	+
PanBaRT20_chr3HG28598.1	chr3H_LR890098.1	433915368	433917654	-
PanBaRT20_chr3HG28599.1	chr3H_LR890098.1	433915389	433918102	+
PanBaRT20_chr3HG28600.1	chr3H_LR890098.1	434119264	434127798	-
PanBaRT20_chr3HG28601.1	chr3H_LR890098.1	434244976	434249230	-
PanBaRT20_chr3HG28602.1	chr3H_LR890098.1	434245419	434246104	+
PanBaRT20_chr3HG28603.1	chr3H_LR890098.1	434246554	434246831	+
PanBaRT20_chr3HG28604.1	chr3H_LR890098.1	434361564	434373395	+
PanBaRT20_chr3HG28605.1	chr3H_LR890098.1	434368445	434368687	+
PanBaRT20_chr3HG28607.1	chr3H_LR890098.1	434378777	434385695	-
PanBaRT20_chr3HG28608.1	chr3H_LR890098.1	434385696	434390481	+
PanBaRT20_chr3HG28609.1	chr3H_LR890098.1	434461892	434464735	+
PanBaRT20_chr3HG28610.1	chr3H_LR890098.1	434573181	434573506	-
PanBaRT20_chr3HG28611.1	chr3H_LR890098.1	434577288	434577586	+
PanBaRT20_chr3HG28612.1	.	.	.	.
PanBaRT20_chr3HG28613.1	.	.	.	.
PanBaRT20_chr3HG28614.1	chr3H_LR890098.1	434699723	434700870	+
PanBaRT20_chr3HG28615.1	chr3H_LR890098.1	434699791	434700627	-
PanBaRT20_chr3HG28616.1	chr3H_LR890098.1	434837506	434841561	-
PanBaRT20_chr3HG28617.1	chr3H_LR890098.1	435055427	435055947	-
PanBaRT20_chr3HG28618.1	chr3H_LR890098.1	435059682	435062682	+
PanBaRT20_chr3HG28619.1	chr3H_LR890098.1	435062619	435063257	-
PanBaRT20_chr3HG28620.1	chr3H_LR890098.1	435064881	435066946	+
PanBaRT20_chr3HG28621.1	chr3H_LR890098.1	435070670	435070972	+
PanBaRT20_chr3HG28622.1	chr3H_LR890098.1	435087518	435090051	+
PanBaRT20_chr3HG28623.1	chr3H_LR890098.1	435091626	435092714	+
PanBaRT20_chr3HG28624.1	chr3H_LR890098.1	435393681	435403142	+
PanBaRT20_chr3HG28625.1	chr3H_LR890098.1	435467390	435471466	-
PanBaRT20_chr3HG28626.1	chr3H_LR890098.1	435569825	435570460	-
PanBaRT20_chr3HG28627.1	chr3H_LR890098.1	435570982	435571279	-
PanBaRT20_chr3HG28628.1	chr3H_LR890098.1	435617275	435621049	+
PanBaRT20_chr3HG28629.1	chr3H_LR890098.1	435621378	435621630	+
PanBaRT20_chr3HG28630.1	.	.	.	.
PanBaRT20_chr3HG28631.1	.	.	.	.
PanBaRT20_chr3HG28632.1	chr3H_LR890098.1	435805663	435810973	+
PanBaRT20_chr3HG28633.1	chr3H_LR890098.1	435876534	435876752	+
PanBaRT20_chr3HG28634.1	chr3H_LR890098.1	436021460	436021733	-
PanBaRT20_chr3HG28635.1	chr3H_LR890098.1	436025591	436026139	+
PanBaRT20_chr3HG28636.1	chr3H_LR890098.1	436025893	436027131	-
PanBaRT20_chr3HG28637.1	chr3H_LR890098.1	436026242	436027139	+
PanBaRT20_chr3HG28638.1	chr3H_LR890098.1	436422820	436427265	-
PanBaRT20_chr3HG28639.1	chr3H_LR890098.1	436844767	437081823	.
PanBaRT20_chr3HG28640.1	chr3H_LR890098.1	436527397	436527773	-
PanBaRT20_chr3HG28641.1	chr3H_LR890098.1	436527416	436527773	+
PanBaRT20_chr3HG28642.1	chr3H_LR890098.1	436706102	436706434	-
PanBaRT20_chr3HG28643.1	chr3H_LR890098.1	436731349	436734084	-
PanBaRT20_chr3HG28644.1	chr3H_LR890098.1	436836786	436839137	-
PanBaRT20_chr3HG28645.1	chr3H_LR890098.1	436840410	436844766	-
PanBaRT20_chr3HG28646.1	chr3H_LR890098.1	436840437	436841200	+
PanBaRT20_chr3HG28647.1	chr3H_LR890098.1	437081824	437083050	+
PanBaRT20_chr3HG28648.1	chr3H_LR890098.1	437081824	437083050	-
PanBaRT20_chr3HG28649.1	chr3H_LR890098.1	437411600	437428853	-
PanBaRT20_chr3HG28650.1	chr3H_LR890098.1	437431335	437432482	-
PanBaRT20_chr3HG28651.1	chr3H_LR890098.1	437526437	437526832	+
PanBaRT20_chr3HG28652.1	chr3H_LR890098.1	437670349	437670678	-
PanBaRT20_chr3HG28653.1	chr3H_LR890098.1	437670397	437670697	+
PanBaRT20_chr3HG28654.1	chr3H_LR890098.1	437788785	437789909	-
PanBaRT20_chr3HG28655.1	chr3H_LR890098.1	437792360	437792608	+
PanBaRT20_chr3HG28656.1	chr3H_LR890098.1	437950243	437953814	-
PanBaRT20_chr3HG28657.1	chr3H_LR890098.1	438097610	438101598	+
PanBaRT20_chr3HG28658.1	chr3H_LR890098.1	438097610	438098174	-
PanBaRT20_chr3HG28659.1	chr3H_LR890098.1	438122246	438126634	+
PanBaRT20_chr3HG28660.1	chr3H_LR890098.1	438399895	438400756	-
PanBaRT20_chr3HG28661.1	chr3H_LR890098.1	438399895	438400756	+
PanBaRT20_chr3HG28662.1	chr3H_LR890098.1	438524361	438525282	+
PanBaRT20_chr3HG28663.1	chr3H_LR890098.1	438524363	438525282	-
PanBaRT20_chr3HG28664.1	chr3H_LR890098.1	438831151	438831411	-
PanBaRT20_chr3HG28665.1	chr3H_LR890098.1	438868493	438870192	-
PanBaRT20_chr3HG28666.1	chr3H_LR890098.1	438868493	438870192	+
PanBaRT20_chr3HG28667.1	chr3H_LR890098.1	438870436	438870733	+
PanBaRT20_chr3HG28668.1	chr3H_LR890098.1	438877609	438877855	+
PanBaRT20_chr3HG28669.1	chr3H_LR890098.1	439187256	439193135	+
PanBaRT20_chr3HG28670.1	chr3H_LR890098.1	439193136	439195721	-
PanBaRT20_chr3HG28671.1	chr3H_LR890098.1	439196893	439197120	+
PanBaRT20_chr3HG28672.1	chr3H_LR890098.1	439197471	439198893	-
PanBaRT20_chr3HG28673.1	chr3H_LR890098.1	439197517	439199466	+
PanBaRT20_chr3HG28674.1	chr3H_LR890098.1	439427835	439435570	+
PanBaRT20_chr3HG28675.1	chr3H_LR890098.1	439427845	439430698	+
PanBaRT20_chr3HG28676.1	chr3H_LR890098.1	439439416	439439699	+
PanBaRT20_chr3HG28677.1	chr3H_LR890098.1	439442365	439442623	+
PanBaRT20_chr3HG28678.1	chr3H_LR890098.1	439443518	439443774	+
PanBaRT20_chr3HG28679.1	chr3H_LR890098.1	439499473	439503040	+
PanBaRT20_chr3HG28680.1	chr3H_LR890098.1	439582964	439600097	+
PanBaRT20_chr3HG28681.1	chr3H_LR890098.1	439587306	439587537	+
PanBaRT20_chr3HG28682.1	chr3H_LR890098.1	439589894	439590133	+
PanBaRT20_chr3HG28683.1	chr3H_LR890098.1	439591117	439591436	+
PanBaRT20_chr3HG28684.1	chr3H_LR890098.1	439601070	439603830	-
PanBaRT20_chr3HG28685.1	chr3H_LR890098.1	439604099	439604866	+
PanBaRT20_chr3HG28686.1	chr3H_LR890098.1	439779942	439780917	-
PanBaRT20_chr3HG28687.1	chr3H_LR890098.1	439780300	439780807	+
PanBaRT20_chr3HG28688.1	chr3H_LR890098.1	439788522	439797607	-
PanBaRT20_chr3HG28689.1	chr3H_LR890098.1	439800096	439803664	-
PanBaRT20_chr3HG28690.1	chr3H_LR890098.1	439928010	439928274	+
PanBaRT20_chr3HG28691.1	chr3H_LR890098.1	439942673	439942886	-
PanBaRT20_chr3HG28692.1	chr3H_LR890098.1	440206921	440207143	+
PanBaRT20_chr3HG28693.1	chr3H_LR890098.1	440834359	440835462	+
PanBaRT20_chr3HG28694.1	chr3H_LR890098.1	441140044	441142879	-
PanBaRT20_chr3HG28695.1	chr3H_LR890098.1	441270830	441271608	-
PanBaRT20_chr3HG28696.1	chr4H_LR890099.1	472569912	472570457	-
PanBaRT20_chr3HG28697.1	chr3H_LR890098.1	441533706	441535210	-
PanBaRT20_chr3HG28698.1	chr3H_LR890098.1	441718062	441731517	-
PanBaRT20_chr3HG28699.1	chr3H_LR890098.1	441751455	441754666	-
PanBaRT20_chr3HG28700.1	chr3H_LR890098.1	441998989	442002265	+
PanBaRT20_chr3HG28701.1	chr3H_LR890098.1	442002646	442008022	-
PanBaRT20_chr3HG28702.1	chr3H_LR890098.1	442021222	442022807	-
PanBaRT20_chr3HG28703.1	chr3H_LR890098.1	442023907	442024110	-
PanBaRT20_chr3HG28704.1	chr4H_LR890099.1	330691201	330691475	-
PanBaRT20_chr3HG28705.1	chr3H_LR890098.1	442033965	442034885	-
PanBaRT20_chr3HG28706.1	chr3H_LR890098.1	442181350	442186240	+
PanBaRT20_chr3HG28707.1	chr3H_LR890098.1	442198250	442203897	+
PanBaRT20_chr3HG28708.1	chr3H_LR890098.1	442206795	442207311	-
PanBaRT20_chr3HG28709.1	chr3H_LR890098.1	442211590	442213271	+
PanBaRT20_chr3HG28710.1	chr3H_LR890098.1	442213272	442217994	-
PanBaRT20_chr3HG28711.1	chr3H_LR890098.1	442543352	442552369	+
PanBaRT20_chr3HG28712.1	chr3H_LR890098.1	442553206	442560666	+
PanBaRT20_chr3HG28713.1	chr3H_LR890098.1	442562361	442566123	-
PanBaRT20_chr3HG28714.1	chr3H_LR890098.1	442565185	442566123	+
PanBaRT20_chr3HG28715.1	chr3H_LR890098.1	442586254	442586543	+
PanBaRT20_chr3HG28716.1	chr3H_LR890098.1	442861104	442862152	-
PanBaRT20_chr3HG28717.1	chr3H_LR890098.1	442861104	442862152	+
PanBaRT20_chr3HG28718.1	chr3H_LR890098.1	442896399	442901652	-
PanBaRT20_chr3HG28719.1	chr3H_LR890098.1	442908345	442910800	+
PanBaRT20_chr3HG28720.1	chr3H_LR890098.1	442908717	442910745	-
PanBaRT20_chr3HG28721.1	chr3H_LR890098.1	443109143	443116099	+
PanBaRT20_chr3HG28722.1	chr3H_LR890098.1	443118553	443121983	-
PanBaRT20_chr3HG28723.1	chr3H_LR890098.1	443119207	443121983	+
PanBaRT20_chr3HG28724.1	chr2H_LR890097.1	627363778	627364210	+
PanBaRT20_chr3HG28725.1	chr3H_LR890098.1	443243512	443249476	-
PanBaRT20_chr3HG28726.1	chr3H_LR890098.1	443307325	443307599	+
PanBaRT20_chr3HG28727.1	chr3H_LR890098.1	443420564	443421539	+
PanBaRT20_chr3HG28728.1	chr3H_LR890098.1	443540472	443540726	-
PanBaRT20_chr3HG28729.1	chr3H_LR890098.1	443540861	443541424	-
PanBaRT20_chr3HG28730.1	chr3H_LR890098.1	443542172	443542418	-
PanBaRT20_chr3HG28731.1	chr3H_LR890098.1	443543998	443544251	-
PanBaRT20_chr3HG28732.1	chr3H_LR890098.1	443549780	443551759	+
PanBaRT20_chr3HG28733.1	chr3H_LR890098.1	443595654	443596899	-
PanBaRT20_chr3HG28734.1	chr3H_LR890098.1	443595654	443596899	+
PanBaRT20_chr3HG28735.1	chr3H_LR890098.1	443829032	443829857	-
PanBaRT20_chr3HG28736.1	chr3H_LR890098.1	443596900	444426847	.
PanBaRT20_chr3HG28737.1	chr3H_LR890098.1	443844635	443845119	+
PanBaRT20_chr3HG28738.1	chr3H_LR890098.1	444410613	444411912	+
PanBaRT20_chr3HG28739.1	chr3H_LR890098.1	444429740	444434433	+
PanBaRT20_chr3HG28740.1	chr3H_LR890098.1	444430327	444430952	-
PanBaRT20_chr3HG28741.1	chr3H_LR890098.1	444435152	444438036	+
PanBaRT20_chr3HG28742.1	chr3H_LR890098.1	444462776	444476204	-
PanBaRT20_chr3HG28743.1	chr3H_LR890098.1	444477808	444478113	+
PanBaRT20_chr3HG28744.1	chr3H_LR890098.1	444714213	444715774	-
PanBaRT20_chr3HG28745.1	chr3H_LR890098.1	444714213	444715761	+
PanBaRT20_chr3HG28746.1	chr3H_LR890098.1	444727289	444727989	-
PanBaRT20_chr3HG28747.1	chr3H_LR890098.1	444730593	444731048	-
PanBaRT20_chr3HG28748.1	chr3H_LR890098.1	444859776	444860144	-
PanBaRT20_chr3HG28749.1	chr3H_LR890098.1	444862801	444867691	-
PanBaRT20_chr3HG28750.1	chr3H_LR890098.1	444864803	444868357	+
PanBaRT20_chr3HG28751.1	chr3H_LR890098.1	444871776	444872032	+
PanBaRT20_chr3HG28752.1	chr3H_LR890098.1	445111386	445115450	-
PanBaRT20_chr3HG28753.1	chr3H_LR890098.1	445140850	445141055	-
PanBaRT20_chr3HG28754.1	chr3H_LR890098.1	445275839	445276465	-
PanBaRT20_chr3HG28755.1	chr3H_LR890098.1	445280470	445282360	-
PanBaRT20_chr3HG28756.1	chr3H_LR890098.1	445280470	445282364	+
PanBaRT20_chr3HG28757.1	chr3H_LR890098.1	445360141	445366213	-
PanBaRT20_chr3HG28758.1	chr3H_LR890098.1	445705896	445708524	+
PanBaRT20_chr3HG28759.1	chr3H_LR890098.1	445982590	445985964	+
PanBaRT20_chr3HG28760.1	chr3H_LR890098.1	445989017	445989769	+
PanBaRT20_chr3HG28761.1	chr3H_LR890098.1	446007332	446007608	-
PanBaRT20_chr3HG28762.1	chr3H_LR890098.1	446010548	446013567	-
PanBaRT20_chr3HG28763.1	chr3H_LR890098.1	446394792	446397933	+
PanBaRT20_chr3HG28764.1	chr3H_LR890098.1	446394813	446397959	-
PanBaRT20_chr3HG28765.1	chr3H_LR890098.1	446398543	446398925	-
PanBaRT20_chr3HG28766.1	chr3H_LR890098.1	446404014	446404782	+
PanBaRT20_chr3HG28767.1	chr3H_LR890098.1	446483783	446504445	-
PanBaRT20_chr3HG28768.1	chr3H_LR890098.1	446705194	446706099	-
PanBaRT20_chr3HG28769.1	chr3H_LR890098.1	446705561	446705988	+
PanBaRT20_chr3HG28770.1	chr3H_LR890098.1	446709516	446709810	-
PanBaRT20_chr3HG28771.1	chr3H_LR890098.1	446714240	446715099	+
PanBaRT20_chr3HG28772.1	chr3H_LR890098.1	446714330	446714866	-
PanBaRT20_chr3HG28773.1	chr3H_LR890098.1	446981886	446984060	-
PanBaRT20_chr3HG28774.1	chr3H_LR890098.1	446981886	446984047	+
PanBaRT20_chr3HG28775.1	chr3H_LR890098.1	447109119	447110356	+
PanBaRT20_chr3HG28776.1	chr3H_LR890098.1	447151117	447157475	+
PanBaRT20_chr3HG28777.1	chr3H_LR890098.1	447157883	447160444	-
PanBaRT20_chr3HG28778.1	chr3H_LR890098.1	447158012	447159345	+
PanBaRT20_chr3HG28779.1	chr3H_LR890098.1	447293326	447297619	+
PanBaRT20_chr3HG28780.1	chr3H_LR890098.1	447338114	447339189	-
PanBaRT20_chr3HG28781.1	chr3H_LR890098.1	447338114	447339326	+
PanBaRT20_chr3HG28782.1	chr3H_LR890098.1	447553563	447562113	+
PanBaRT20_chr3HG28783.1	chr3H_LR890098.1	447564439	447565428	+
PanBaRT20_chr3HG28784.1	chr3H_LR890098.1	447564439	447565428	-
PanBaRT20_chr3HG28785.1	chr3H_LR890098.1	447633821	447636311	+
PanBaRT20_chr3HG28786.1	chr3H_LR890098.1	447637518	447637729	+
PanBaRT20_chr3HG28787.1	.	.	.	.
PanBaRT20_chr3HG28788.1	chr3H_LR890098.1	447789447	447789797	+
PanBaRT20_chr3HG28789.1	chr3H_LR890098.1	447790521	447790754	-
PanBaRT20_chr3HG28790.1	chr3H_LR890098.1	447790605	447790859	+
PanBaRT20_chr3HG28791.1	chr3H_LR890098.1	447793757	447794131	+
PanBaRT20_chr3HG28792.1	chr3H_LR890098.1	447935297	447935640	+
PanBaRT20_chr3HG28793.1	chr3H_LR890098.1	447944161	447947946	+
PanBaRT20_chr3HG28794.1	chr3H_LR890098.1	448063337	448066626	+
PanBaRT20_chr3HG28795.1	chr3H_LR890098.1	448097066	448098001	+
PanBaRT20_chr3HG28796.1	chr3H_LR890098.1	448139962	448140948	+
PanBaRT20_chr3HG28797.1	chr3H_LR890098.1	448145484	448145736	+
PanBaRT20_chr3HG28798.1	chr3H_LR890098.1	448181610	448183596	+
PanBaRT20_chr3HG28799.1	chr3H_LR890098.1	448369290	448372346	-
PanBaRT20_chr3HG28800.1	chr3H_LR890098.1	448717063	448726971	+
PanBaRT20_chr3HG28801.1	chr3H_LR890098.1	448767491	448769542	-
PanBaRT20_chr3HG28802.1	chr3H_LR890098.1	448767491	448769542	+
PanBaRT20_chr3HG28803.1	chr3H_LR890098.1	448934928	448941040	+
PanBaRT20_chr3HG28804.1	chr3H_LR890098.1	448942878	448943234	-
PanBaRT20_chr3HG28805.1	chr3H_LR890098.1	449054384	449057029	-
PanBaRT20_chr3HG28806.1	chr3H_LR890098.1	449054384	449057029	+
PanBaRT20_chr3HG28807.1	chr3H_LR890098.1	449104213	449110981	+
PanBaRT20_chr3HG28808.1	.	.	.	.
PanBaRT20_chr3HG28809.1	chr3H_LR890098.1	449312567	449313393	-
PanBaRT20_chr3HG28810.1	chr3H_LR890098.1	449327181	449327512	-
PanBaRT20_chr3HG28811.1	chr3H_LR890098.1	449328233	449328570	-
PanBaRT20_chr3HG28812.1	chr3H_LR890098.1	449330127	449331182	-
PanBaRT20_chr3HG28813.1	chr3H_LR890098.1	449330127	449331182	+
PanBaRT20_chr3HG28814.1	chr3H_LR890098.1	449336477	449337484	+
PanBaRT20_chr3HG28815.1	chr3H_LR890098.1	449473132	449480243	-
PanBaRT20_chr3HG28816.1	chr3H_LR890098.1	449473132	449480243	+
PanBaRT20_chr3HG28817.1	chr3H_LR890098.1	449648155	449649894	-
PanBaRT20_chr3HG28818.1	chr3H_LR890098.1	449648155	449649894	+
PanBaRT20_chr3HG28819.1	chr3H_LR890098.1	449774747	449777417	-
PanBaRT20_chr3HG28820.1	chr3H_LR890098.1	449881819	449882340	-
PanBaRT20_chr3HG28821.1	chr3H_LR890098.1	449882143	449882340	+
PanBaRT20_chr3HG28822.1	chr3H_LR890098.1	449884956	449885297	-
PanBaRT20_chr3HG28823.1	chr3H_LR890098.1	449886995	449888508	-
PanBaRT20_chr3HG28824.1	chr3H_LR890098.1	450049991	450054996	-
PanBaRT20_chr3HG28825.1	chr3H_LR890098.1	450052763	450053048	-
PanBaRT20_chr3HG28826.1	chr3H_LR890098.1	450053679	450054996	+
PanBaRT20_chr3HG28827.1	chr3H_LR890098.1	450066277	450071603	+
PanBaRT20_chr3HG28828.1	chr3H_LR890098.1	450077503	450078754	-
PanBaRT20_chr3HG28829.1	chr3H_LR890098.1	450079124	450083308	+
PanBaRT20_chr3HG28830.1	chr3H_LR890098.1	450083760	450084031	+
PanBaRT20_chr3HG28831.1	chr3H_LR890098.1	450120240	450126079	-
PanBaRT20_chr3HG28832.1	chr3H_LR890098.1	450435797	450439379	-
PanBaRT20_chr3HG28833.1	chr3H_LR890098.1	450083309	450492757	.
PanBaRT20_chr3HG28834.1	chr3H_LR890098.1	450489443	450491930	-
PanBaRT20_chr3HG28835.1	chr3H_LR890098.1	450492758	450494343	-
PanBaRT20_chr3HG28836.1	chr3H_LR890098.1	450492758	450494128	+
PanBaRT20_chr3HG28837.1	chr3H_LR890098.1	450538479	450540038	-
PanBaRT20_chr3HG28838.1	chr3H_LR890098.1	450538547	450539905	+
PanBaRT20_chr3HG28839.1	chr3H_LR890098.1	450680687	450680901	-
PanBaRT20_chr3HG28840.1	chr3H_LR890098.1	450717671	450719616	+
PanBaRT20_chr3HG28841.1	chr3H_LR890098.1	450717780	450719314	-
PanBaRT20_chr3HG28842.1	chr3H_LR890098.1	450723326	450724822	+
PanBaRT20_chr3HG28843.1	chr3H_LR890098.1	450723326	450724822	.
PanBaRT20_chr3HG28844.1	chr3H_LR890098.1	450737067	450738317	+
PanBaRT20_chr3HG28845.1	chr3H_LR890098.1	450799065	450799290	+
PanBaRT20_chr3HG28846.1	chr3H_LR890098.1	450803396	450803676	-
PanBaRT20_chr3HG28847.1	chr3H_LR890098.1	450806735	450807047	-
PanBaRT20_chr3HG28848.1	chr3H_LR890098.1	450808838	450809138	-
PanBaRT20_chr3HG28849.1	chr3H_LR890098.1	450809168	450812376	-
PanBaRT20_chr3HG28850.1	chr3H_LR890098.1	451419515	451424894	+
PanBaRT20_chr3HG28851.1	chr3H_LR890098.1	451419615	451424894	-
PanBaRT20_chr3HG28852.1	chr3H_LR890098.1	451426644	451426961	+
PanBaRT20_chr3HG28853.1	chr3H_LR890098.1	451428415	451428679	+
PanBaRT20_chr3HG28854.1	chr3H_LR890098.1	451428770	451430623	+
PanBaRT20_chr3HG28855.1	chr3H_LR890098.1	451433234	451433522	+
PanBaRT20_chr3HG28856.1	chr3H_LR890098.1	451445918	451446642	+
PanBaRT20_chr3HG28857.1	chr3H_LR890098.1	451458341	451458684	+
PanBaRT20_chr3HG28858.1	chr3H_LR890098.1	451467483	451467759	+
PanBaRT20_chr3HG28859.1	chr3H_LR890098.1	451470462	451470760	-
PanBaRT20_chr3HG28860.1	chr3H_LR890098.1	451470466	451470765	+
PanBaRT20_chr3HG28861.1	chr3H_LR890098.1	451672557	451672836	+
PanBaRT20_chr3HG28862.1	chr3H_LR890098.1	451893915	451897398	+
PanBaRT20_chr3HG28863.1	chr3H_LR890098.1	451898652	451900176	+
PanBaRT20_chr3HG28864.1	chr3H_LR890098.1	451929288	451930531	-
PanBaRT20_chr3HG28865.1	chr3H_LR890098.1	452122255	452129030	-
PanBaRT20_chr3HG28866.1	chr3H_LR890098.1	452240924	452247167	+
PanBaRT20_chr3HG28867.1	chr3H_LR890098.1	452404430	452412764	+
PanBaRT20_chr3HG28868.1	chr3H_LR890098.1	452537338	452540924	+
PanBaRT20_chr3HG28869.1	chr3H_LR890098.1	452551345	452552148	+
PanBaRT20_chr3HG28870.1	chr3H_LR890098.1	452551345	452552148	-
PanBaRT20_chr3HG28871.1	chr3H_LR890098.1	452743245	452744630	-
PanBaRT20_chr3HG28872.1	chr3H_LR890098.1	452743245	452744630	+
PanBaRT20_chr3HG28873.1	chr3H_LR890098.1	453202062	453204259	+
PanBaRT20_chr3HG28874.1	chr3H_LR890098.1	453205028	453205346	+
PanBaRT20_chr3HG28875.1	chr3H_LR890098.1	453205376	453206349	+
PanBaRT20_chr3HG28876.1	chr3H_LR890098.1	453205489	453205861	-
PanBaRT20_chr3HG28877.1	chr3H_LR890098.1	453387865	453392489	+
PanBaRT20_chr3HG28878.1	chr3H_LR890098.1	453597668	453602857	+
PanBaRT20_chr3HG28879.1	chr3H_LR890098.1	453607392	453607659	-
PanBaRT20_chr3HG28880.1	chr3H_LR890098.1	453775722	453777266	+
PanBaRT20_chr3HG28881.1	chr3H_LR890098.1	453822538	453831429	+
PanBaRT20_chr3HG28882.1	chr3H_LR890098.1	453843695	453843983	-
PanBaRT20_chr3HG28883.1	.	.	.	.
PanBaRT20_chr3HG28884.1	chr3H_LR890098.1	453866795	453867138	+
PanBaRT20_chr3HG28885.1	chr3H_LR890098.1	454063718	454070740	+
PanBaRT20_chr3HG28886.1	chr3H_LR890098.1	454066183	454066538	+
PanBaRT20_chr3HG28887.1	chr3H_LR890098.1	454066992	454067317	+
PanBaRT20_chr3HG28888.1	chr3H_LR890098.1	454075682	454075929	-
PanBaRT20_chr3HG28889.1	chr3H_LR890098.1	454103533	454106129	-
PanBaRT20_chr3HG28890.1	chr3H_LR890098.1	454103588	454106105	-
PanBaRT20_chr3HG28891.1	chr3H_LR890098.1	454106936	454109240	+
PanBaRT20_chr3HG28892.1	chr3H_LR890098.1	454305477	454306830	-
PanBaRT20_chr3HG28893.1	chr3H_LR890098.1	454305477	454306830	+
PanBaRT20_chr3HG28894.1	chr3H_LR890098.1	454310480	454312633	-
PanBaRT20_chr3HG28895.1	chr3H_LR890098.1	454311107	454313299	+
PanBaRT20_chr3HG28896.1	chr3H_LR890098.1	454534229	454548284	+
PanBaRT20_chr3HG28897.1	chr7H_LR890102.1	122346232	122350981	+
PanBaRT20_chr3HG28898.1	chr3H_LR890098.1	454539131	454539253	-
PanBaRT20_chr3HG28899.1	chr3H_LR890098.1	454550938	454551211	+
PanBaRT20_chr3HG28900.1	chr3H_LR890098.1	454572312	454573911	-
PanBaRT20_chr3HG28901.1	chr3H_LR890098.1	454572623	454573854	+
PanBaRT20_chr3HG28902.1	chr3H_LR890098.1	454574270	454575078	+
PanBaRT20_chr3HG28903.1	chr3H_LR890098.1	454750351	454754082	+
PanBaRT20_chr3HG28904.1	chr3H_LR890098.1	455023841	455025265	+
PanBaRT20_chr3HG28905.1	chr3H_LR890098.1	455070157	455070408	+
PanBaRT20_chr3HG28906.1	chr3H_LR890098.1	455071199	455072394	-
PanBaRT20_chr3HG28907.1	chr3H_LR890098.1	455071199	455072385	+
PanBaRT20_chr3HG28908.1	chr3H_LR890098.1	455180462	455180673	-
PanBaRT20_chr3HG28909.1	chr3H_LR890098.1	455183077	455183363	-
PanBaRT20_chr3HG28910.1	chr3H_LR890098.1	455185541	455185785	-
PanBaRT20_chr3HG28911.1	chr3H_LR890098.1	455191606	455197193	-
PanBaRT20_chr3HG28912.1	chr3H_LR890098.1	455188979	455189711	+
PanBaRT20_chr3HG28913.1	chr3H_LR890098.1	455189248	455189517	-
PanBaRT20_chr3HG28914.1	chr3H_LR890098.1	455189862	455190593	-
PanBaRT20_chr3HG28915.1	chr6H_LR890101.1	77293585	77584070	.
PanBaRT20_chr3HG28916.1	chr3H_LR890098.1	455191312	455191533	-
PanBaRT20_chr3HG28917.1	chr3H_LR890098.1	455194225	455195936	+
PanBaRT20_chr3HG28918.1	chr3H_LR890098.1	455197206	455502426	.
PanBaRT20_chr3HG28919.1	chr3H_LR890098.1	455197206	455502426	.
PanBaRT20_chr3HG28920.1	chr3H_LR890098.1	455500547	455500763	+
PanBaRT20_chr3HG28921.1	chr3H_LR890098.1	455502427	455504209	-
PanBaRT20_chr3HG28922.1	chr3H_LR890098.1	455502432	455504209	+
PanBaRT20_chr3HG28923.1	chr3H_LR890098.1	455507171	455507510	+
PanBaRT20_chr3HG28924.1	chr3H_LR890098.1	455526901	455527141	-
PanBaRT20_chr3HG28925.1	chr3H_LR890098.1	455530379	455534378	-
PanBaRT20_chr3HG28926.1	chr3H_LR890098.1	455642898	455649432	+
PanBaRT20_chr3HG28927.1	chr3H_LR890098.1	455646238	455649459	-
PanBaRT20_chr3HG28928.1	chr3H_LR890098.1	455795358	455797314	+
PanBaRT20_chr3HG28929.1	chr3H_LR890098.1	455795409	455797545	-
PanBaRT20_chr3HG28930.1	chr3H_LR890098.1	455797606	455797838	+
PanBaRT20_chr3HG28931.1	chr3H_LR890098.1	455798120	455802862	-
PanBaRT20_chr3HG28932.1	chr3H_LR890098.1	455819120	455821333	+
PanBaRT20_chr3HG28933.1	chr3H_LR890098.1	455828381	455828668	+
PanBaRT20_chr3HG28934.1	chr3H_LR890098.1	456026676	456026933	-
PanBaRT20_chr3HG28935.1	chr3H_LR890098.1	456055017	456055293	-
PanBaRT20_chr3HG28936.1	chr3H_LR890098.1	456055903	456067275	-
PanBaRT20_chr3HG28937.1	chr3H_LR890098.1	456055903	456057453	+
PanBaRT20_chr3HG28938.1	chr3H_LR890098.1	456059358	456060533	-
PanBaRT20_chr3HG28939.1	chr3H_LR890098.1	456061933	456063929	+
PanBaRT20_chr3HG28940.1	chr3H_LR890098.1	456120718	456121764	-
PanBaRT20_chr3HG28941.1	chr3H_LR890098.1	456120851	456121337	+
PanBaRT20_chr3HG28942.1	chr3H_LR890098.1	456456361	456460353	-
PanBaRT20_chr3HG28943.1	chr3H_LR890098.1	414949964	414950264	+
