HORVU.MOREX.r3.3HG0304150	chr3H_LR890098.1	555284086	555284451	-	No	No
HORVU.MOREX.r3.3HG0304160	chr3H_LR890098.1	555284581	555285093	-	No	No
HORVU.MOREX.r3.3HG0304170	chr3H_LR890098.1	555285329	555285631	-	No	No
HORVU.MOREX.r3.3HG0304240	chr3H_LR890098.1	555381132	555382202	+	No	No
HORVU.MOREX.r3.3HG0304250	chr3H_LR890098.1	555382829	555383158	+	No	No
HORVU.MOREX.r3.3HG0304290	chr3H_LR890098.1	555480726	555484219	+	No	No
HORVU.MOREX.r3.3HG0304350	chr3H_LR890098.1	555729355	555729675	+	No	No
HORVU.MOREX.r3.3HG0304400	chr3H_LR890098.1	555810726	555811097	-	No	No
HORVU.MOREX.r3.3HG0304440	chr3H_LR890098.1	555831321	555832367	+	No	No
HORVU.MOREX.r3.3HG0304450	chr3H_LR890098.1	555843223	555844095	+	No	No
HORVU.MOREX.r3.3HG0304460	chr3H_LR890098.1	555844306	555845031	+	No	No
HORVU.MOREX.r3.3HG0304470	chr3H_LR890098.1	555886941	555887975	+	No	No
HORVU.MOREX.r3.3HG0304520	chr3H_LR890098.1	556040637	556040852	-	No	No
HORVU.MOREX.r3.3HG0304530	chr3H_LR890098.1	556044362	556045291	-	No	No
HORVU.MOREX.r3.3HG0304570	chr3H_LR890098.1	556148543	556149079	+	No	No
HORVU.MOREX.r3.3HG0304580	chr3H_LR890098.1	556379673	556380182	-	No	No
HORVU.MOREX.r3.3HG0304590	chr3H_LR890098.1	556389881	556390312	+	No	No
HORVU.MOREX.r3.3HG0304670	chr3H_LR890098.1	556762327	556762680	+	No	No
HORVU.MOREX.r3.3HG0304690	chr3H_LR890098.1	556803345	556804612	-	No	No
HORVU.MOREX.r3.3HG0304700	chr3H_LR890098.1	556805988	556806494	+	No	No
HORVU.MOREX.r3.3HG0304750	chr3H_LR890098.1	556919490	556919831	+	No	No
HORVU.MOREX.r3.3HG0304760	chr3H_LR890098.1	556927600	556927941	-	No	No
HORVU.MOREX.r3.3HG0304790	chr3H_LR890098.1	557069809	557070230	+	No	No
HORVU.MOREX.r3.3HG0304820	chr3H_LR890098.1	557141472	557143488	-	No	No
HORVU.MOREX.r3.3HG0304840	chr3H_LR890098.1	557154203	557154403	+	No	No
HORVU.MOREX.r3.3HG0304850	chr3H_LR890098.1	557156742	557157062	-	No	No
HORVU.MOREX.r3.3HG0304860	chr3H_LR890098.1	557159776	557160567	-	No	No
HORVU.MOREX.r3.3HG0304870	chr3H_LR890098.1	557166419	557167549	-	No	No
HORVU.MOREX.r3.3HG0304900	chr3H_LR890098.1	557296100	557296681	+	No	No
HORVU.MOREX.r3.3HG0304910	chr3H_LR890098.1	557296715	557297242	+	No	No
HORVU.MOREX.r3.3HG0304920	chr3H_LR890098.1	557297755	557298204	+	No	No
HORVU.MOREX.r3.3HG0304960	chr3H_LR890098.1	557495163	557495471	+	No	No
HORVU.MOREX.r3.3HG0304990	chr3H_LR890098.1	557557623	557557943	-	No	No
HORVU.MOREX.r3.3HG0305000	chr3H_LR890098.1	557558338	557558661	-	No	No
HORVU.MOREX.r3.3HG0305010	chr3H_LR890098.1	557558752	557559096	-	No	No
HORVU.MOREX.r3.3HG0305020	chr3H_LR890098.1	557561235	557561429	-	No	No
HORVU.MOREX.r3.3HG0305040	chr3H_LR890098.1	557585012	557586058	-	No	No
HORVU.MOREX.r3.3HG0305090	chr3H_LR890098.1	557746751	557747962	+	No	No
HORVU.MOREX.r3.3HG0305110	chr3H_LR890098.1	557763327	557763763	+	No	No
HORVU.MOREX.r3.3HG0305130	chr3H_LR890098.1	557815072	557815707	-	No	No
HORVU.MOREX.r3.3HG0305160	chr3H_LR890098.1	558029712	558030074	-	No	No
HORVU.MOREX.r3.3HG0305170	chr3H_LR890098.1	558030108	558030575	-	No	No
HORVU.MOREX.r3.3HG0305250	chr3H_LR890098.1	558196208	558196513	-	No	No
HORVU.MOREX.r3.3HG0305260	chr3H_LR890098.1	558204302	558204796	+	No	No
HORVU.MOREX.r3.3HG0305300	chr3H_LR890098.1	558355938	558356309	+	No	No
HORVU.MOREX.r3.3HG0305310	chr3H_LR890098.1	558442577	558443542	-	No	No
HORVU.MOREX.r3.3HG0305320	chr3H_LR890098.1	558443616	558444086	-	No	No
HORVU.MOREX.r3.3HG0305330	chr3H_LR890098.1	558444132	558444554	-	No	No
HORVU.MOREX.r3.3HG0305430	chr3H_LR890098.1	558989476	558989906	-	No	No
HORVU.MOREX.r3.3HG0305450	chr3H_LR890098.1	559002346	559002762	+	No	No
HORVU.MOREX.r3.3HG0305470	chr3H_LR890098.1	559010438	559010656	-	No	No
HORVU.MOREX.r3.3HG0305480	chr3H_LR890098.1	559060974	559061207	-	No	No
HORVU.MOREX.r3.3HG0305500	chr3H_LR890098.1	559102412	559102915	+	No	No
HORVU.MOREX.r3.3HG0305580	chr3H_LR890098.1	559319996	559320802	+	No	No
HORVU.MOREX.r3.3HG0305590	chr3H_LR890098.1	559416693	559417583	+	No	No
HORVU.MOREX.r3.3HG0305610	chr3H_LR890098.1	559510471	559510952	-	No	No
HORVU.MOREX.r3.3HG0305620	chr3H_LR890098.1	559526730	559528037	+	No	No
HORVU.MOREX.r3.3HG0305650	chr3H_LR890098.1	559668572	559668982	+	No	No
HORVU.MOREX.r3.3HG0305660	chr3H_LR890098.1	559701075	559712450	+	No	No
HORVU.MOREX.r3.3HG0305670	chr3H_LR890098.1	559756300	559756611	+	No	No
HORVU.MOREX.r3.3HG0305680	chr3H_LR890098.1	559756764	559757081	-	No	No
HORVU.MOREX.r3.3HG0305710	chr3H_LR890098.1	559769136	559769607	-	No	No
HORVU.MOREX.r3.3HG0305720	chr3H_LR890098.1	559770765	559771565	+	No	No
HORVU.MOREX.r3.3HG0305740	chr3H_LR890098.1	559814109	559814441	-	No	No
HORVU.MOREX.r3.3HG0305750	chr3H_LR890098.1	559819399	559819590	-	No	No
HORVU.MOREX.r3.3HG0305760	chr3H_LR890098.1	559823265	559823594	+	No	No
HORVU.MOREX.r3.3HG0305840	chr3H_LR890098.1	560099397	560103996	+	No	No
HORVU.MOREX.r3.3HG0305850	chr3H_LR890098.1	560168192	560168518	+	No	No
HORVU.MOREX.r3.3HG0305880	chr3H_LR890098.1	560195776	560196177	+	No	No
HORVU.MOREX.r3.3HG0305890	chr3H_LR890098.1	560196223	560196528	+	No	No
HORVU.MOREX.r3.3HG0305910	chr3H_LR890098.1	560456441	560456776	-	No	No
HORVU.MOREX.r3.3HG0305920	chr3H_LR890098.1	560532052	560533773	-	No	No
HORVU.MOREX.r3.3HG0306020	chr3H_LR890098.1	560807365	560807688	-	No	No
HORVU.MOREX.r3.3HG0306070	chr3H_LR890098.1	560917402	560917749	-	No	No
HORVU.MOREX.r3.3HG0306080	chr3H_LR890098.1	560917968	560918502	-	No	No
HORVU.MOREX.r3.3HG0306090	chr3H_LR890098.1	560918523	560918792	-	No	No
HORVU.MOREX.r3.3HG0306110	chr3H_LR890098.1	560922452	560922829	+	No	No
HORVU.MOREX.r3.3HG0306140	chr3H_LR890098.1	561068544	561068951	-	No	No
HORVU.MOREX.r3.3HG0306190	chr3H_LR890098.1	561274823	561276167	+	No	No
HORVU.MOREX.r3.3HG0306230	chr3H_LR890098.1	561324816	561325718	-	No	No
HORVU.MOREX.r3.3HG0306250	chr3H_LR890098.1	561349593	561350753	-	No	No
HORVU.MOREX.r3.3HG0306280	chr3H_LR890098.1	561354765	561355325	-	No	No
HORVU.MOREX.r3.3HG0306290	chr3H_LR890098.1	561358455	561358859	-	No	No
HORVU.MOREX.r3.3HG0306310	chr3H_LR890098.1	561396711	561397677	-	No	No
HORVU.MOREX.r3.3HG0306350	chr3H_LR890098.1	561403458	561403847	-	No	No
HORVU.MOREX.r3.3HG0306360	chr3H_LR890098.1	561404234	561404563	-	No	No
HORVU.MOREX.r3.3HG0306400	chr3H_LR890098.1	561481013	561481432	-	No	No
HORVU.MOREX.r3.3HG0306450	chr3H_LR890098.1	561524359	561524664	+	No	No
HORVU.MOREX.r3.3HG0306460	chr3H_LR890098.1	561530490	561531672	-	No	No
HORVU.MOREX.r3.3HG0306470	chr3H_LR890098.1	561560686	561561036	-	No	No
HORVU.MOREX.r3.3HG0306480	chr3H_LR890098.1	561566772	561567128	-	No	No
HORVU.MOREX.r3.3HG0306500	chr3H_LR890098.1	561579276	561580075	+	No	No
HORVU.MOREX.r3.3HG0306510	chr3H_LR890098.1	561581829	561582497	+	No	No
HORVU.MOREX.r3.3HG0306520	chr3H_LR890098.1	561590905	561591234	+	No	No
HORVU.MOREX.r3.3HG0306530	chr3H_LR890098.1	561672509	561676792	+	No	No
HORVU.MOREX.r3.3HG0306560	chr3H_LR890098.1	561803676	561804062	-	No	No
HORVU.MOREX.r3.3HG0306570	chr3H_LR890098.1	561852182	561852602	-	No	No
HORVU.MOREX.r3.3HG0306580	chr3H_LR890098.1	561918787	561919068	-	No	No
HORVU.MOREX.r3.3HG0306640	chr3H_LR890098.1	562192631	562192837	+	No	No
HORVU.MOREX.r3.3HG0306660	chr3H_LR890098.1	562201652	562201969	-	No	No
HORVU.MOREX.r3.3HG0306760	chr3H_LR890098.1	562789636	562789998	+	No	No
HORVU.MOREX.r3.3HG0306770	chr3H_LR890098.1	562790262	562790579	+	No	No
HORVU.MOREX.r3.3HG0306780	chr3H_LR890098.1	562800360	562800854	+	No	No
HORVU.MOREX.r3.3HG0306790	chr3H_LR890098.1	562801023	562801538	+	No	No
HORVU.MOREX.r3.3HG0306800	chr3H_LR890098.1	562801599	562801805	+	No	No
HORVU.MOREX.r3.3HG0306810	chr3H_LR890098.1	562804475	562805122	+	No	No
HORVU.MOREX.r3.3HG0306820	chr3H_LR890098.1	562964769	562970220	+	No	No
HORVU.MOREX.r3.3HG0306870	chr3H_LR890098.1	563156299	563158423	-	No	No
HORVU.MOREX.r3.3HG0306900	chr3H_LR890098.1	563230721	563231035	+	No	No
HORVU.MOREX.r3.3HG0306930	chr3H_LR890098.1	563317111	563317422	+	No	No
HORVU.MOREX.r3.3HG0306940	chr3H_LR890098.1	563327335	563328042	+	No	No
HORVU.MOREX.r3.3HG0306950	chr3H_LR890098.1	563328134	563328541	+	No	No
HORVU.MOREX.r3.3HG0306960	chr3H_LR890098.1	563404329	563406537	+	No	No
HORVU.MOREX.r3.3HG0306980	chr3H_LR890098.1	563454358	563454597	-	No	No
HORVU.MOREX.r3.3HG0307050	chr3H_LR890098.1	563648080	563650454	+	No	No
HORVU.MOREX.r3.3HG0307060	chr3H_LR890098.1	563742032	563742607	-	No	No
HORVU.MOREX.r3.3HG0307070	chr3H_LR890098.1	563743541	563744593	+	No	No
HORVU.MOREX.r3.3HG0307080	chr3H_LR890098.1	563757015	563757401	+	No	No
HORVU.MOREX.r3.3HG0307090	chr3H_LR890098.1	563759878	563760312	-	No	No
HORVU.MOREX.r3.3HG0307100	chr3H_LR890098.1	563764010	563764444	-	No	No
HORVU.MOREX.r3.3HG0307110	chr3H_LR890098.1	563777920	563778372	+	No	No
HORVU.MOREX.r3.3HG0307180	chr3H_LR890098.1	564165960	564166381	+	No	No
HORVU.MOREX.r3.3HG0307190	chr3H_LR890098.1	564166753	564171390	-	No	No
HORVU.MOREX.r3.3HG0307230	chr3H_LR890098.1	564281258	564282271	-	No	No
HORVU.MOREX.r3.3HG0307260	chr3H_LR890098.1	564354964	564355245	-	No	No
HORVU.MOREX.r3.3HG0307270	chr3H_LR890098.1	564355442	564355747	-	No	No
HORVU.MOREX.r3.3HG0307430	chr3H_LR890098.1	564745661	564749641	-	No	No
HORVU.MOREX.r3.3HG0307440	chr3H_LR890098.1	564777455	564781585	-	No	No
HORVU.MOREX.r3.3HG0307450	chr3H_LR890098.1	564808977	564809213	-	No	No
HORVU.MOREX.r3.3HG0307500	chr3H_LR890098.1	564866426	564866776	-	No	No
HORVU.MOREX.r3.3HG0307520	chr3H_LR890098.1	564870326	564872030	-	No	No
HORVU.MOREX.r3.3HG0307550	chr3H_LR890098.1	564951413	564951769	+	No	No
HORVU.MOREX.r3.3HG0307570	chr3H_LR890098.1	565035119	565035529	+	No	No
HORVU.MOREX.r3.3HG0307580	chr3H_LR890098.1	565042420	565042785	-	No	No
HORVU.MOREX.r3.3HG0307590	chr3H_LR890098.1	565080183	565080551	-	No	No
HORVU.MOREX.r3.3HG0307600	chr3H_LR890098.1	565124030	565124509	+	No	No
HORVU.MOREX.r3.3HG0307610	chr3H_LR890098.1	565222502	565223534	-	No	No
HORVU.MOREX.r3.3HG0307640	chr3H_LR890098.1	565346528	565347259	+	No	No
HORVU.MOREX.r3.3HG0307650	chr3H_LR890098.1	565518145	565519356	+	No	No
HORVU.MOREX.r3.3HG0307660	chr3H_LR890098.1	565519658	565520721	+	No	No
HORVU.MOREX.r3.3HG0307670	chr3H_LR890098.1	565526521	565528121	+	No	No
HORVU.MOREX.r3.3HG0307680	chr3H_LR890098.1	565566690	565567166	+	No	No
HORVU.MOREX.r3.3HG0307690	chr3H_LR890098.1	565570158	565570541	+	No	No
HORVU.MOREX.r3.3HG0307710	chr3H_LR890098.1	565587999	565588361	-	No	No
HORVU.MOREX.r3.3HG0307720	chr3H_LR890098.1	565591935	565592165	-	No	No
HORVU.MOREX.r3.3HG0307730	chr3H_LR890098.1	565601346	565603428	-	No	No
HORVU.MOREX.r3.3HG0307750	chr3H_LR890098.1	565672187	565673080	-	No	No
HORVU.MOREX.r3.3HG0307770	chr3H_LR890098.1	565704285	565704629	+	No	No
HORVU.MOREX.r3.3HG0307790	chr3H_LR890098.1	565725547	565727556	-	No	No
HORVU.MOREX.r3.3HG0307830	chr3H_LR890098.1	565926587	565926892	+	No	No
HORVU.MOREX.r3.3HG0307940	chr3H_LR890098.1	566162004	566163995	-	No	No
HORVU.MOREX.r3.3HG0307980	chr3H_LR890098.1	566207177	566207873	+	No	No
HORVU.MOREX.r3.3HG0307990	chr3H_LR890098.1	566207980	566208255	+	No	No
HORVU.MOREX.r3.3HG0308060	chr3H_LR890098.1	566421414	566421806	-	No	No
HORVU.MOREX.r3.3HG0308090	chr3H_LR890098.1	566471978	566472826	+	No	No
HORVU.MOREX.r3.3HG0308100	chr3H_LR890098.1	566472926	566474202	+	No	No
HORVU.MOREX.r3.3HG0308110	chr3H_LR890098.1	566476202	566477965	-	No	No
HORVU.MOREX.r3.3HG0308120	chr3H_LR890098.1	566482134	566483495	-	No	No
HORVU.MOREX.r3.3HG0308130	chr3H_LR890098.1	566500385	566500852	-	No	No
HORVU.MOREX.r3.3HG0308160	chr3H_LR890098.1	566631443	566631963	+	No	No
HORVU.MOREX.r3.3HG0308170	chr3H_LR890098.1	566876786	566877373	+	No	No
HORVU.MOREX.r3.3HG0308210	chr3H_LR890098.1	566912544	566913071	-	No	No
HORVU.MOREX.r3.3HG0308220	chr3H_LR890098.1	567010376	567010813	+	No	No
HORVU.MOREX.r3.3HG0308260	chr3H_LR890098.1	567139606	567140149	+	No	No
HORVU.MOREX.r3.3HG0308280	chr3H_LR890098.1	567161619	567161918	-	No	No
HORVU.MOREX.r3.3HG0308300	chr3H_LR890098.1	567185106	567185522	-	No	No
HORVU.MOREX.r3.3HG0308320	chr3H_LR890098.1	567238668	567240416	-	No	No
HORVU.MOREX.r3.3HG0308330	chr3H_LR890098.1	567240771	567241391	-	No	No
HORVU.MOREX.r3.3HG0308340	chr3H_LR890098.1	567241530	567241979	-	No	No
HORVU.MOREX.r3.3HG0308380	chr3H_LR890098.1	567352736	567353698	-	No	No
HORVU.MOREX.r3.3HG0308390	chr3H_LR890098.1	567360950	567361294	-	No	No
HORVU.MOREX.r3.3HG0308400	chr3H_LR890098.1	567361613	567362758	-	No	No
HORVU.MOREX.r3.3HG0308440	chr3H_LR890098.1	567451678	567452178	+	No	No
HORVU.MOREX.r3.3HG0308470	chr3H_LR890098.1	567460040	567460381	+	No	No
HORVU.MOREX.r3.3HG0308490	chr3H_LR890098.1	567463399	567463722	+	No	No
HORVU.MOREX.r3.3HG0308500	chr3H_LR890098.1	567464707	567465153	+	No	No
HORVU.MOREX.r3.3HG0308550	chr3H_LR890098.1	567525432	567530022	+	No	No
HORVU.MOREX.r3.3HG0308600	chr3H_LR890098.1	567769265	567769741	-	No	No
HORVU.MOREX.r3.3HG0308610	chr3H_LR890098.1	567841969	567842454	+	No	No
HORVU.MOREX.r3.3HG0308650	chr3H_LR890098.1	567925117	567926340	+	No	No
HORVU.MOREX.r3.3HG0308670	chr3H_LR890098.1	567968251	567968764	-	No	No
HORVU.MOREX.r3.3HG0308680	chr3H_LR890098.1	567971687	567972235	-	No	No
HORVU.MOREX.r3.3HG0308690	chr3H_LR890098.1	567973431	567975209	-	No	No
HORVU.MOREX.r3.3HG0308700	chr3H_LR890098.1	567976352	567977681	-	No	No
HORVU.MOREX.r3.3HG0308710	chr3H_LR890098.1	567980724	567981236	-	No	No
HORVU.MOREX.r3.3HG0308730	chr3H_LR890098.1	568015734	568016105	+	No	No
HORVU.MOREX.r3.3HG0308750	chr3H_LR890098.1	568038818	568039252	-	No	No
HORVU.MOREX.r3.3HG0308760	chr3H_LR890098.1	568039530	568039982	-	No	No
HORVU.MOREX.r3.3HG0308790	chr3H_LR890098.1	568291032	568291649	+	No	No
HORVU.MOREX.r3.3HG0308850	chr3H_LR890098.1	568474455	568474943	-	No	No
HORVU.MOREX.r3.3HG0308860	chr3H_LR890098.1	568692389	568692736	+	No	No
HORVU.MOREX.r3.3HG0308870	chr3H_LR890098.1	568887143	568888070	-	No	No
HORVU.MOREX.r3.3HG0308880	chr3H_LR890098.1	569073396	569073854	-	No	No
HORVU.MOREX.r3.3HG0308920	chr3H_LR890098.1	569152199	569156182	+	No	No
HORVU.MOREX.r3.3HG0308940	chr3H_LR890098.1	569176478	569178532	+	No	No
HORVU.MOREX.r3.3HG0309020	chr3H_LR890098.1	569312982	569313188	+	No	No
HORVU.MOREX.r3.3HG0309030	chr3H_LR890098.1	569315460	569315693	+	No	No
HORVU.MOREX.r3.3HG0309040	chr3H_LR890098.1	569352426	569353897	-	No	No
HORVU.MOREX.r3.3HG0309070	chr3H_LR890098.1	569394383	569394700	-	No	No
HORVU.MOREX.r3.3HG0309100	chr3H_LR890098.1	569420734	569422218	+	No	No
HORVU.MOREX.r3.3HG0309120	chr3H_LR890098.1	569425287	569425616	+	No	No
HORVU.MOREX.r3.3HG0309160	chr3H_LR890098.1	569587010	569587303	-	No	No
HORVU.MOREX.r3.3HG0309180	chr3H_LR890098.1	569612995	569613285	+	No	No
HORVU.MOREX.r3.3HG0309230	chr3H_LR890098.1	569766116	569766426	+	No	No
HORVU.MOREX.r3.3HG0309250	chr3H_LR890098.1	569774537	569777196	+	No	No
HORVU.MOREX.r3.3HG0309290	chr3H_LR890098.1	569898131	569898448	-	No	No
HORVU.MOREX.r3.3HG0309310	chr3H_LR890098.1	569912760	569913212	+	No	No
HORVU.MOREX.r3.3HG0309320	chr3H_LR890098.1	569913358	569913877	+	No	No
HORVU.MOREX.r3.3HG0309370	chr3H_LR890098.1	569985661	569985879	+	No	No
HORVU.MOREX.r3.3HG0309390	chr3H_LR890098.1	570108039	570109590	+	No	No
HORVU.MOREX.r3.3HG0309420	chr3H_LR890098.1	570201282	570201527	+	No	No
HORVU.MOREX.r3.3HG0309430	chr3H_LR890098.1	570221486	570222004	+	No	No
HORVU.MOREX.r3.3HG0309440	chr3H_LR890098.1	570222689	570223415	-	No	No
HORVU.MOREX.r3.3HG0309450	chr3H_LR890098.1	570293584	570293964	+	No	No
HORVU.MOREX.r3.3HG0309480	chr3H_LR890098.1	570377146	570377442	-	No	No
HORVU.MOREX.r3.3HG0309600	chr3H_LR890098.1	570842826	570843125	+	No	No
HORVU.MOREX.r3.3HG0309640	chr3H_LR890098.1	571202865	571203167	+	No	No
HORVU.MOREX.r3.3HG0309670	chr3H_LR890098.1	571367402	571368003	+	No	No
HORVU.MOREX.r3.3HG0309680	chr3H_LR890098.1	571376342	571376659	+	No	No
HORVU.MOREX.r3.3HG0309690	chr3H_LR890098.1	571408468	571411098	+	No	No
HORVU.MOREX.r3.3HG0309710	chr3H_LR890098.1	571415592	571415924	+	No	No
HORVU.MOREX.r3.3HG0309740	chr3H_LR890098.1	571683043	571683375	+	No	No
HORVU.MOREX.r3.3HG0309750	chr3H_LR890098.1	571720157	571721093	-	No	No
HORVU.MOREX.r3.3HG0309770	chr3H_LR890098.1	571757902	571758785	-	No	No
HORVU.MOREX.r3.3HG0309810	chr3H_LR890098.1	572074513	572074830	-	No	No
HORVU.MOREX.r3.3HG0309830	chr3H_LR890098.1	572147430	572147755	-	No	No
HORVU.MOREX.r3.3HG0309840	chr3H_LR890098.1	572150764	572151797	-	No	No
HORVU.MOREX.r3.3HG0309860	chr3H_LR890098.1	572212774	572214408	-	No	No
HORVU.MOREX.r3.3HG0309950	chr3H_LR890098.1	572582213	572583265	-	No	No
HORVU.MOREX.r3.3HG0309970	chr3H_LR890098.1	572721177	572721413	+	No	No
HORVU.MOREX.r3.3HG0309980	chr3H_LR890098.1	572730779	572731245	-	No	No
HORVU.MOREX.r3.3HG0309990	chr3H_LR890098.1	572732513	572732722	-	No	No
HORVU.MOREX.r3.3HG0310000	chr3H_LR890098.1	572787071	572787400	+	No	No
HORVU.MOREX.r3.3HG0310020	chr3H_LR890098.1	572848042	572849505	+	No	No
HORVU.MOREX.r3.3HG0310030	chr3H_LR890098.1	572991848	572992156	-	No	No
HORVU.MOREX.r3.3HG0310050	chr3H_LR890098.1	573069222	573070648	-	No	No
HORVU.MOREX.r3.3HG0310100	chr3H_LR890098.1	573098787	573099362	+	No	No
HORVU.MOREX.r3.3HG0310120	chr3H_LR890098.1	573127615	573127974	-	No	No
HORVU.MOREX.r3.3HG0310130	chr3H_LR890098.1	573128025	573128447	+	No	No
HORVU.MOREX.r3.3HG0310180	chr3H_LR890098.1	573188532	573188828	+	No	No
HORVU.MOREX.r3.3HG0310190	chr3H_LR890098.1	573189594	573190133	+	No	No
HORVU.MOREX.r3.3HG0310200	chr3H_LR890098.1	573213795	573214016	-	No	No
HORVU.MOREX.r3.3HG0310220	chr3H_LR890098.1	573274466	573274702	-	No	No
HORVU.MOREX.r3.3HG0310230	chr3H_LR890098.1	573292338	573292601	-	No	No
HORVU.MOREX.r3.3HG0310250	chr3H_LR890098.1	573300266	573300580	+	No	No
HORVU.MOREX.r3.3HG0310260	chr3H_LR890098.1	573303184	573303483	+	No	No
HORVU.MOREX.r3.3HG0310290	chr3H_LR890098.1	573407806	573408456	-	No	No
HORVU.MOREX.r3.3HG0310310	chr3H_LR890098.1	573429296	573430195	+	No	No
HORVU.MOREX.r3.3HG0310370	chr3H_LR890098.1	573559749	573559979	+	No	No
HORVU.MOREX.r3.3HG0310410	chr3H_LR890098.1	573723831	573724220	-	No	No
HORVU.MOREX.r3.3HG0310430	chr3H_LR890098.1	573740914	573741825	-	No	No
HORVU.MOREX.r3.3HG0310570	chr3H_LR890098.1	574045030	574045347	-	No	No
HORVU.MOREX.r3.3HG0310590	chr3H_LR890098.1	574300818	574304162	+	No	No
HORVU.MOREX.r3.3HG0310620	chr3H_LR890098.1	574398842	574399096	-	No	No
HORVU.MOREX.r3.3HG0310650	chr3H_LR890098.1	574473946	574474563	-	No	No
HORVU.MOREX.r3.3HG0310720	chr3H_LR890098.1	575056760	575057281	+	No	No
HORVU.MOREX.r3.3HG0310730	chr3H_LR890098.1	575059117	575059455	-	No	No
HORVU.MOREX.r3.3HG0310740	chr3H_LR890098.1	575078355	575078992	-	No	No
HORVU.MOREX.r3.3HG0310760	chr3H_LR890098.1	575081583	575081957	+	No	No
HORVU.MOREX.r3.3HG0310770	chr3H_LR890098.1	575082390	575082749	+	No	No
HORVU.MOREX.r3.3HG0310790	chr3H_LR890098.1	575456657	575456983	-	No	No
HORVU.MOREX.r3.3HG0310840	chr3H_LR890098.1	575654600	575654983	+	No	No
HORVU.MOREX.r3.3HG0310850	chr3H_LR890098.1	575663199	575664422	+	No	No
HORVU.MOREX.r3.3HG0310860	chr3H_LR890098.1	575733880	575734233	+	No	No
HORVU.MOREX.r3.3HG0310870	chr3H_LR890098.1	575742124	575742771	-	No	No
HORVU.MOREX.r3.3HG0310880	chr3H_LR890098.1	575810018	575813818	+	No	No
HORVU.MOREX.r3.3HG0310890	chr3H_LR890098.1	575833569	575833820	-	No	No
HORVU.MOREX.r3.3HG0310900	chr3H_LR890098.1	575886881	575887794	-	No	No
HORVU.MOREX.r3.3HG0310910	chr3H_LR890098.1	575975395	575976439	-	No	No
HORVU.MOREX.r3.3HG0310950	chr3H_LR890098.1	576315935	576316387	+	No	No
HORVU.MOREX.r3.3HG0310960	chr3H_LR890098.1	576317340	576317828	-	No	No
HORVU.MOREX.r3.3HG0310980	chr3H_LR890098.1	576321278	576322717	+	No	No
HORVU.MOREX.r3.3HG0310990	chr3H_LR890098.1	576323593	576323976	+	No	No
HORVU.MOREX.r3.3HG0311000	chr3H_LR890098.1	576324126	576324509	+	No	No
HORVU.MOREX.r3.3HG0311020	chr3H_LR890098.1	576382119	576383141	+	No	No
HORVU.MOREX.r3.3HG0311030	chr3H_LR890098.1	576383186	576383635	+	No	No
HORVU.MOREX.r3.3HG0311080	chr3H_LR890098.1	576661638	576662084	+	No	No
HORVU.MOREX.r3.3HG0311100	chr3H_LR890098.1	576663023	576663443	+	No	No
HORVU.MOREX.r3.3HG0311110	chr3H_LR890098.1	576663867	576664391	+	No	No
HORVU.MOREX.r3.3HG0311120	chr3H_LR890098.1	576773703	576774116	-	No	No
HORVU.MOREX.r3.3HG0311130	chr3H_LR890098.1	576806820	576807348	-	No	No
HORVU.MOREX.r3.3HG0311150	chr3H_LR890098.1	576848116	576848613	-	No	No
HORVU.MOREX.r3.3HG0311170	chr3H_LR890098.1	577039309	577039608	+	No	No
HORVU.MOREX.r3.3HG0311180	chr3H_LR890098.1	577045157	577045483	+	No	No
HORVU.MOREX.r3.3HG0311190	chr3H_LR890098.1	577056489	577056743	+	No	No
HORVU.MOREX.r3.3HG0311200	chr3H_LR890098.1	577057387	577057692	+	No	No
HORVU.MOREX.r3.3HG0311210	chr3H_LR890098.1	577090280	577096370	+	No	No
HORVU.MOREX.r3.3HG0311220	chr3H_LR890098.1	577097034	577097378	+	No	No
HORVU.MOREX.r3.3HG0311230	chr3H_LR890098.1	577098612	577098965	+	No	No
HORVU.MOREX.r3.3HG0311240	chr3H_LR890098.1	577107384	577107653	+	No	No
HORVU.MOREX.r3.3HG0311250	chr3H_LR890098.1	577119384	577119713	-	No	No
HORVU.MOREX.r3.3HG0311270	chr3H_LR890098.1	577122897	577123340	-	No	No
HORVU.MOREX.r3.3HG0311280	chr3H_LR890098.1	577123811	577124246	-	No	No
HORVU.MOREX.r3.3HG0311290	chr3H_LR890098.1	577177440	577178171	+	No	No
HORVU.MOREX.r3.3HG0311300	chr3H_LR890098.1	577178387	577178914	+	No	No
HORVU.MOREX.r3.3HG0311310	chr3H_LR890098.1	577179261	577179587	+	No	No
HORVU.MOREX.r3.3HG0311320	chr3H_LR890098.1	577179978	577180472	+	No	No
HORVU.MOREX.r3.3HG0311330	chr3H_LR890098.1	577180838	577182337	+	No	No
HORVU.MOREX.r3.3HG0311340	chr3H_LR890098.1	577193895	577194467	+	No	No
HORVU.MOREX.r3.3HG0311350	chr3H_LR890098.1	577195732	577196208	+	No	No
HORVU.MOREX.r3.3HG0311360	chr3H_LR890098.1	577196292	577196843	+	No	No
HORVU.MOREX.r3.3HG0311370	chr3H_LR890098.1	577197074	577197601	+	No	No
HORVU.MOREX.r3.3HG0311400	chr3H_LR890098.1	577569444	577570238	+	No	No
HORVU.MOREX.r3.3HG0311420	chr3H_LR890098.1	577603454	577605423	+	No	No
