
PanBaRT20_chr3HG29401.1	chr3H_LR890098.1	483722505	483726077	+	MorexV3	chr3H	483722505	483726239	+	100.0	100.0	No	
PanBaRT20_chr3HG29402.1	chr3H_LR890098.1	484236898	484237607	-	MorexV3	chr3H	484236806	484237607	-	100.0	100.0	No	
PanBaRT20_chr3HG29403.1	chr3H_LR890098.1	484236898	484240230	+	MorexV3	chr3H	484236845	484240230	+	100.0	100.0	No	
PanBaRT20_chr3HG29404.1	chr3H_LR890098.1	484270015	484271537	-	MorexV3	chr3H	484269706	484271554	-	100.0	100.0	No	
PanBaRT20_chr3HG29405.1	chr3H_LR890098.1	484271538	484276447	+	MorexV3	chr3H	484269973	484276730	+	100.0	100.0	No	
PanBaRT20_chr3HG29406.1	chr3H_LR890098.1	484605727	484606945	+	MorexV3	chr3H	484605497	484606986	+	100.0	100.0	No	
PanBaRT20_chr3HG29407.1	chr3H_LR890098.1	484605727	484606945	-	MorexV3	chr3H	484605717	484606950	-	100.0	100.0	No	
PanBaRT20_chr3HG29408.1	chr3H_LR890098.1	484782404	484786647	-	MorexV3	chr3H	484782371	484786750	-	100.0	100.0	No	
PanBaRT20_chr3HG29409.1	chr3H_LR890098.1	484789465	484795648	-	MorexV3	chr3H	484789423	484795649	-	100.0	100.0	No	
PanBaRT20_chr3HG29410.1	chr3H_LR890098.1	484806121	484807136	-	MorexV3	chr3H	484805897	484807136	-	99.8	100.0	No	
PanBaRT20_chr3HG29411.1	chr3H_LR890098.1	484955014	484956477	+	MorexV3	chr3H	484954749	484956484	+	100.0	100.0	No	
PanBaRT20_chr3HG29412.1	chr3H_LR890098.1	484955014	484956477	+	MorexV3	chr3H	484954867	484956634	+	99.8	100.0	No	
PanBaRT20_chr3HG29413.1	chr3H_LR890098.1	485010250	485012827	+	MorexV3	chr3H	485010092	485012840	+	100.0	100.0	No	
PanBaRT20_chr3HG29414.1	chr3H_LR890098.1	485010250	485012827	-	MorexV3	chr3H	485010092	485012847	-	100.0	100.0	No	
PanBaRT20_chr3HG29415.1	chr3H_LR890098.1	485175242	485179057	-	MorexV3	chr3H	485174849	485187630	-	100.0	100.0	No	
PanBaRT20_chr3HG29416.1	chr3H_LR890098.1	485175242	485179057	+	MorexV3	chr3H	485174963	485179407	+	100.0	100.0	No	
PanBaRT20_chr3HG29417.1	chr3H_LR890098.1	485235046	485247188	+	MorexV3	chr3H	485234921	485247364	+	100.0	100.0	No	
PanBaRT20_chr3HG29418.1	chr3H_LR890098.1	485332311	485333462	-	MorexV3	chr3H	485332203	485333466	-	100.0	100.0	No	
PanBaRT20_chr3HG29419.1	chr3H_LR890098.1	485332311	485333457	+	MorexV3	chr3H	485332263	485333457	+	100.0	100.0	No	
PanBaRT20_chr3HG29420.1	chr3H_LR890098.1	485420952	485428380	-	MorexV3	chr3H	485420869	485428390	-	100.0	100.0	No	
PanBaRT20_chr3HG29421.1	chr3H_LR890098.1	485438766	485439020	-	MorexV3	chr3H	485438766	485439020	-	100.0	100.0	No	
PanBaRT20_chr3HG29422.1	chr3H_LR890098.1	485479600	485492765	+	MorexV3	chr3H	485479600	485492765	+	99.9	100.0	No	
PanBaRT20_chr3HG29423.1	chr3H_LR890098.1	485534101	485536496	+	MorexV3	chr3H	485533937	485536777	+	100.0	100.0	No	
PanBaRT20_chr3HG29424.1	chr3H_LR890098.1	485543295	485545998	+	MorexV3	chr3H	485543295	485545998	+	100.0	100.0	No	
PanBaRT20_chr3HG29425.1	chr3H_LR890098.1	485616646	485618810	+	MorexV3	chr3H	485616499	485619023	+	100.0	100.0	No	
PanBaRT20_chr3HG29426.1	chr3H_LR890098.1	485874676	485874950	-	MorexV3	chr3H	485874676	485874950	-	100.0	100.0	No	
PanBaRT20_chr3HG29427.1	chr3H_LR890098.1	486000622	486000874	-	MorexV3	chr3H	486000622	486000874	-	100.0	100.0	No	
PanBaRT20_chr3HG29428.1	chr3H_LR890098.1	486002691	486007583	-	MorexV3	chr3H	486002691	486007602	-	100.0	100.0	No	
PanBaRT20_chr3HG29429.1	.	.	.	.	MorexV3	chr3H	486005339	486008629	+	100.0	100.0	No	chr3H@MorexV3:486005339-486008629(+)
PanBaRT20_chr3HG29430.1	chr3H_LR890098.1	486178831	486180243	+	MorexV3	chr3H	486178831	486180243	+	100.0	100.0	No	
PanBaRT20_chr3HG29431.1	chr3H_LR890098.1	486418779	486420381	+	MorexV3	chr3H	486418779	486420381	+	100.0	100.0	No	
PanBaRT20_chr3HG29432.1	chr3H_LR890098.1	486423661	486424839	-	MorexV3	chr3H	486423661	486424839	-	100.0	100.0	No	
PanBaRT20_chr3HG29433.1	chr5H_LR890100.1	539308022	539313648	-	MorexV3	chr5H	539308022	539313648	-	98.7	100.0	Yes	
PanBaRT20_chr3HG29434.1	chr3H_LR890098.1	486433825	486434694	-	MorexV3	chr3H	486433420	486434767	-	100.0	100.0	No	
PanBaRT20_chr3HG29435.1	chr3H_LR890098.1	486433825	486434694	+	MorexV3	chr3H	486433605	486435014	+	100.0	100.0	No	
PanBaRT20_chr3HG29436.1	chr3H_LR890098.1	486553162	486558832	+	MorexV3	chr3H	486552943	486559372	+	100.0	100.0	No	
PanBaRT20_chr3HG29437.1	chr3H_LR890098.1	486802698	486807262	+	MorexV3	chr3H	486802652	486807846	+	100.0	100.0	No	
PanBaRT20_chr3HG29438.1	chr3H_LR890098.1	486811076	486812686	+	MorexV3	chr3H	486810202	486813161	+	100.0	100.0	No	
PanBaRT20_chr3HG29439.1	chr3H_LR890098.1	486811076	486812686	-	MorexV3	chr3H	486810421	486812877	-	100.0	100.0	No	
PanBaRT20_chr3HG29440.1	chr3H_LR890098.1	486841499	486844789	+	MorexV3	chr3H	486841499	486844789	+	100.0	100.0	No	
PanBaRT20_chr3HG29441.1	chr3H_LR890098.1	487041659	487046997	+	MorexV3	chr3H	487041522	487047050	+	100.0	100.0	No	
PanBaRT20_chr3HG29442.1	chr3H_LR890098.1	487054022	487056837	+	MorexV3	chr3H	487054022	487056837	+	100.0	100.0	No	
PanBaRT20_chr3HG29443.1	chr3H_LR890098.1	487090677	487091982	-	MorexV3	chr3H	487090392	487092314	-	100.0	100.0	No	
PanBaRT20_chr3HG29444.1	chr3H_LR890098.1	487090677	487091982	+	MorexV3	chr3H	487090460	487092307	+	100.0	100.0	No	
PanBaRT20_chr3HG29445.1	chr3H_LR890098.1	487106197	487109250	+	MorexV3	chr3H	487105982	487109250	+	100.0	100.0	No	
PanBaRT20_chr3HG29446.1	chr3H_LR890098.1	487106197	487109254	-	MorexV3	chr3H	487106159	487109259	-	100.0	100.0	No	
PanBaRT20_chr3HG29447.1	chr3H_LR890098.1	487364465	487367236	-	MorexV3	chr3H	487364249	487367236	-	100.0	100.0	No	
PanBaRT20_chr3HG29448.1	chr3H_LR890098.1	487503878	487504120	-	MorexV3	chr3H	487503878	487504120	-	100.0	100.0	Yes	
PanBaRT20_chr3HG29449.1	chr3H_LR890098.1	487518912	487522518	-	MorexV3	chr3H	487518912	487529910	-	100.0	100.0	No	
PanBaRT20_chr3HG29450.1	chr3H_LR890098.1	487533598	487533856	-	MorexV3	chr3H	487533598	487533856	-	100.0	100.0	No	
PanBaRT20_chr3HG29451.1	chr3H_LR890098.1	487534244	487537080	-	MorexV3	chr3H	487534244	487537804	-	100.0	100.0	No	
PanBaRT20_chr3HG29452.1	chr3H_LR890098.1	487537081	487537807	+	MorexV3	chr3H	487536939	487537873	+	100.0	100.0	No	
PanBaRT20_chr3HG29453.1	.	.	.	.	MorexV3	chr3H	487617981	487619071	-	100.0	100.0	No	chr3H@MorexV3:487617981-487619071(-)
PanBaRT20_chr3HG29454.1	.	.	.	.	MorexV3	chr3H	487618048	487619211	+	100.0	100.0	No	chr3H@MorexV3:487618048-487619211(+)
PanBaRT20_chr3HG29455.1	chr3H_LR890098.1	487874385	487880078	+	MorexV3	chr3H	487874385	487880078	+	100.0	95.0	No	
PanBaRT20_chr3HG29456.1	chr3H_LR890098.1	487976793	487993753	+	MorexV3	chr3H	487976755	487993753	+	100.0	100.0	No	
PanBaRT20_chr3HG29457.1	chr3H_LR890098.1	487995119	487995704	+	MorexV3	chr3H	487995119	487995704	+	100.0	100.0	No	
PanBaRT20_chr3HG29458.1	chr3H_LR890098.1	380787540	380787807	-	MorexV3	chr3H	380787540	380787807	-	99.6	100.0	Yes	
PanBaRT20_chr3HG29459.1	chr3H_LR890098.1	488003815	488010197	-	MorexV3	chr3H	488003815	488010197	-	100.0	100.0	No	
PanBaRT20_chr3HG29460.1	chr3H_LR890098.1	488019608	488020035	-	MorexV3	chr3H	488019608	488020035	-	100.0	100.0	Yes	
PanBaRT20_chr3HG29461.1	chr3H_LR890098.1	488040249	488043312	-	MorexV3	chr3H	488040249	488043349	-	100.0	100.0	No	
PanBaRT20_chr3HG29462.1	chr3H_LR890098.1	488053252	488056146	+	MorexV3	chr3H	488053252	488056766	+	100.0	100.0	No	
PanBaRT20_chr3HG29463.1	chr3H_LR890098.1	488056147	488060537	-	MorexV3	chr3H	488056122	488060619	-	100.0	100.0	No	
PanBaRT20_chr3HG29464.1	chr3H_LR890098.1	488182757	488185797	-	MorexV3	chr3H	488182757	488185797	-	100.0	100.0	No	
PanBaRT20_chr3HG29465.1	chr3H_LR890098.1	488211048	488215845	-	MorexV3	chr3H	488211048	488215845	-	100.0	100.0	No	
PanBaRT20_chr3HG29466.1	chr3H_LR890098.1	488216163	488219446	-	MorexV3	chr3H	488216045	488219610	-	100.0	100.0	No	
PanBaRT20_chr3HG29467.1	chr3H_LR890098.1	464793072	464793371	+	MorexV3	chr3H	464793072	464793371	+	100.0	100.0	Yes	
PanBaRT20_chr3HG29468.1	chr3H_LR890098.1	488467169	488470559	+	MorexV3	chr3H	488467169	488470559	+	100.0	100.0	No	
PanBaRT20_chr3HG29469.1	chr3H_LR890098.1	488473439	488476042	+	MorexV3	chr3H	488473439	488476042	+	100.0	100.0	No	
PanBaRT20_chr3HG29470.1	chr3H_LR890098.1	488479333	488480736	-	MorexV3	chr3H	488479333	488480736	-	99.9	100.0	No	
PanBaRT20_chr3HG29471.1	chr3H_LR890098.1	488479357	488480991	+	MorexV3	chr3H	488479357	488480991	+	100.0	100.0	No	
PanBaRT20_chr3HG29472.1	chr3H_LR890098.1	44929023	44929267	+	MorexV3	chr3H	44929023	44929267	+	99.6	100.0	Yes	
PanBaRT20_chr3HG29473.1	chr3H_LR890098.1	488482446	488487757	-	MorexV3	chr3H	488481884	488487847	-	100.0	100.0	No	
PanBaRT20_chr3HG29474.1	chr3H_LR890098.1	488580822	488593623	+	MorexV3	chr3H	488580755	488593675	+	100.0	100.0	No	
PanBaRT20_chr3HG29475.1	chr3H_LR890098.1	488595489	488600054	-	MorexV3	chr3H	488595262	488600072	-	99.7	100.0	No	
PanBaRT20_chr3HG29476.1	chr3H_LR890098.1	488602492	488602756	+	MorexV3	chr3H	488602492	488602756	+	100.0	100.0	No	
PanBaRT20_chr3HG29477.1	chr3H_LR890098.1	488619845	488626642	+	MorexV3	chr3H	488619845	488626642	+	100.0	100.0	No	
PanBaRT20_chr3HG29478.1	chr3H_LR890098.1	488626719	488628854	+	MorexV3	chr3H	488626719	488628854	+	100.0	100.0	No	
PanBaRT20_chr3HG29479.1	chr3H_LR890098.1	488626727	488627969	-	MorexV3	chr3H	488626727	488627969	-	100.0	100.0	No	
PanBaRT20_chr3HG29480.1	chr3H_LR890098.1	488630281	488635375	-	MorexV3	chr3H	488630252	488635375	-	100.0	100.0	No	
PanBaRT20_chr3HG29481.1	chr3H_LR890098.1	488645851	488646085	+	MorexV3	chr3H	488645851	488646085	+	100.0	100.0	No	
PanBaRT20_chr3HG29482.1	chr3H_LR890098.1	488843648	488847511	+	MorexV3	chr3H	488843538	488847604	+	100.0	100.0	No	
PanBaRT20_chr3HG29483.1	chr3H_LR890098.1	488848112	488850098	-	MorexV3	chr3H	488847795	488850292	-	100.0	100.0	No	
PanBaRT20_chr3HG29484.1	chr3H_LR890098.1	488970702	488972502	-	MorexV3	chr3H	488970332	488972543	-	100.0	100.0	No	
PanBaRT20_chr3HG29485.1	chr3H_LR890098.1	488970702	488972502	+	MorexV3	chr3H	488970574	488972557	+	100.0	100.0	No	
PanBaRT20_chr3HG29486.1	chr3H_LR890098.1	489054189	489059888	-	MorexV3	chr3H	489054103	489060139	-	100.0	100.0	No	
PanBaRT20_chr3HG29487.1	.	.	.	.	MorexV3	chr3H	489059140	489060327	+	100.0	100.0	No	chr3H@MorexV3:489059140-489060327(+)
PanBaRT20_chr3HG29488.1	chr3H_LR890098.1	489141054	489142109	-	MorexV3	chr3H	489140621	489142229	-	100.0	100.0	No	
PanBaRT20_chr3HG29489.1	chr3H_LR890098.1	489141054	489142109	+	MorexV3	chr3H	489141054	489142135	+	100.0	100.0	No	
PanBaRT20_chr3HG29490.1	chr3H_LR890098.1	489217928	489220926	+	MorexV3	chr3H	489217928	489220926	+	100.0	100.0	No	
PanBaRT20_chr3HG29491.1	chr3H_LR890098.1	489281834	489282062	+	MorexV3	chr3H	489281834	489282062	+	100.0	100.0	No	
PanBaRT20_chr3HG29492.1	chr3H_LR890098.1	489291379	489291610	-	MorexV3	chr3H	489291379	489291610	-	100.0	100.0	Yes	
PanBaRT20_chr3HG29493.1	chr3H_LR890098.1	489292807	489294800	-	MorexV3	chr3H	489292562	489294926	-	100.0	100.0	No	
PanBaRT20_chr3HG29494.1	chr3H_LR890098.1	489296612	489297555	+	MorexV3	chr3H	489296612	489297555	+	100.0	100.0	No	
PanBaRT20_chr3HG29495.1	chr3H_LR890098.1	489296815	489297330	-	MorexV3	chr3H	489296815	489297330	-	100.0	100.0	No	
PanBaRT20_chr3HG29496.1	chr3H_LR890098.1	489683406	489686784	-	MorexV3	chr3H	489683406	489686784	-	100.0	100.0	No	
PanBaRT20_chr3HG29497.1	chr3H_LR890098.1	620915005	620915210	+	MorexV3	chr3H	620915005	620915210	+	100.0	100.0	Yes	
PanBaRT20_chr3HG29498.1	chr3H_LR890098.1	489917416	489917637	+	MorexV3	chr3H	489917416	489917637	+	100.0	100.0	No	
PanBaRT20_chr3HG29499.1	chr3H_LR890098.1	489954290	489961197	-	MorexV3	chr3H	489953343	489961197	-	100.0	100.0	No	
PanBaRT20_chr3HG29500.1	chr3H_LR890098.1	489955041	489960748	+	MorexV3	chr3H	489955041	489960748	+	100.0	100.0	No	
PanBaRT20_chr3HG29501.1	chr3H_LR890098.1	489963426	489968742	-	MorexV3	chr3H	489963426	489968742	-	100.0	100.0	No	
PanBaRT20_chr3HG29502.1	chr3H_LR890098.1	489963478	489968710	-	MorexV3	chr3H	489963478	489968710	-	100.0	100.0	No	
PanBaRT20_chr3HG29503.1	.	.	.	.	MorexV3	chr3H	490306717	490307862	-	100.0	100.0	No	chr3H@MorexV3:490306717-490307862(-)
PanBaRT20_chr3HG29504.1	.	.	.	.	MorexV3	chr3H	490306804	490307745	+	100.0	100.0	No	chr3H@MorexV3:490306804-490307745(+)
PanBaRT20_chr3HG29505.1	chr3H_LR890098.1	490308907	490311278	+	MorexV3	chr3H	490308907	490311278	+	100.0	100.0	No	
PanBaRT20_chr3HG29506.1	chr3H_LR890098.1	490316813	490317537	-	MorexV3	chr3H	490316813	490317537	-	100.0	100.0	No	
PanBaRT20_chr3HG29507.1	chr3H_LR890098.1	490316893	490317526	+	MorexV3	chr3H	490316893	490317526	+	100.0	100.0	No	
PanBaRT20_chr3HG29508.1	chr3H_LR890098.1	490324071	490324643	+	MorexV3	chr3H	490324071	490324643	+	100.0	100.0	No	
PanBaRT20_chr3HG29509.1	chr3H_LR890098.1	490324910	490325156	+	MorexV3	chr3H	490324910	490325156	+	100.0	100.0	Yes	
PanBaRT20_chr3HG29510.1	chr3H_LR890098.1	490326609	490326980	+	MorexV3	chr3H	490326609	490326980	+	100.0	100.0	No	
PanBaRT20_chr3HG29511.1	chr3H_LR890098.1	490343193	490343982	-	MorexV3	chr3H	490343193	490343982	-	100.0	100.0	No	
PanBaRT20_chr3HG29512.1	chr3H_LR890098.1	490344591	490344890	-	MorexV3	chr3H	490344591	490344890	-	100.0	100.0	No	
PanBaRT20_chr3HG29513.1	chr3H_LR890098.1	490352168	490352382	-	MorexV3	chr3H	490352168	490352382	-	100.0	100.0	Yes	
PanBaRT20_chr3HG29514.1	chr3H_LR890098.1	490356281	490358266	-	MorexV3	chr3H	490355653	490358521	-	100.0	100.0	No	
PanBaRT20_chr3HG29515.1	chr3H_LR890098.1	490662609	490663286	-	MorexV3	chr3H	490662609	490663286	-	100.0	100.0	No	
PanBaRT20_chr3HG29516.1	chr3H_LR890098.1	490662643	490663273	+	MorexV3	chr3H	490662643	490663273	+	100.0	100.0	No	
PanBaRT20_chr3HG29517.1	.	.	.	.	MorexV3	chr3H	490705773	490706569	-	100.0	100.0	No	chr3H@MorexV3:490705773-490706569(-)
PanBaRT20_chr3HG29518.1	chr3H_LR890098.1	490706220	490706514	+	MorexV3	chr3H	490706220	490706514	+	100.0	100.0	No	
PanBaRT20_chr3HG29519.1	chr3H_LR890098.1	490710779	490721352	-	MorexV3	chr3H	490710679	490721419	-	100.0	100.0	No	
PanBaRT20_chr3HG29520.1	chr3H_LR890098.1	490936971	490938899	-	MorexV3	chr3H	490936674	490939255	-	100.0	100.0	No	
PanBaRT20_chr3HG29521.1	chr3H_LR890098.1	490936971	490938899	+	MorexV3	chr3H	490936761	490939030	+	100.0	100.0	No	
PanBaRT20_chr3HG29522.1	chr3H_LR890098.1	491175644	491176003	+	MorexV3	chr3H	491175644	491176003	+	100.0	100.0	No	
PanBaRT20_chr3HG29523.1	chr3H_LR890098.1	491206236	491206894	+	MorexV3	chr3H	491206236	491206894	+	100.0	100.0	Yes	
PanBaRT20_chr3HG29524.1	chr3H_LR890098.1	491447532	491448278	+	MorexV3	chr3H	491446783	491448728	+	100.0	100.0	No	
PanBaRT20_chr3HG29525.1	chr3H_LR890098.1	491447532	491448278	-	MorexV3	chr3H	491446869	491448727	-	100.0	100.0	No	
PanBaRT20_chr3HG29526.1	chr3H_LR890098.1	491450684	491451519	+	MorexV3	chr3H	491450684	491451519	+	100.0	100.0	No	
PanBaRT20_chr3HG29527.1	chr3H_LR890098.1	491452166	491452492	+	MorexV3	chr3H	491452166	491452492	+	100.0	100.0	No	
PanBaRT20_chr3HG29528.1	chr3H_LR890098.1	491452424	491452685	-	MorexV3	chr3H	491452424	491452685	-	100.0	100.0	No	
PanBaRT20_chr3HG29529.1	chr3H_LR890098.1	491452845	491453096	-	MorexV3	chr3H	491452845	491453096	-	100.0	100.0	No	
PanBaRT20_chr3HG29530.1	chr3H_LR890098.1	491454679	491455776	-	MorexV3	chr3H	491454679	491455776	-	100.0	100.0	No	
PanBaRT20_chr3HG29531.1	chr3H_LR890098.1	491456308	491456542	+	MorexV3	chr3H	491456308	491456542	+	100.0	100.0	No	
PanBaRT20_chr3HG29532.1	chr3H_LR890098.1	491458706	491459542	-	MorexV3	chr3H	491457972	491459808	-	100.0	100.0	No	
PanBaRT20_chr3HG29533.1	chr3H_LR890098.1	491462154	491465362	+	MorexV3	chr3H	491462154	491465362	+	100.0	100.0	No	
PanBaRT20_chr3HG29534.1	.	.	.	.	MorexV3	chr3H	491587780	491591516	-	100.0	100.0	No	chr3H@MorexV3:491587780-491591516(-)
PanBaRT20_chr3HG29535.1	chr3H_LR890098.1	491589315	491592442	+	MorexV3	chr3H	491589307	491592442	+	100.0	100.0	No	
PanBaRT20_chr3HG29536.1	chr3H_LR890098.1	491606218	491607003	-	MorexV3	chr3H	491605986	491607183	-	100.0	100.0	No	
PanBaRT20_chr3HG29537.1	chr3H_LR890098.1	491606218	491607003	+	MorexV3	chr3H	491605993	491607283	+	100.0	100.0	No	
PanBaRT20_chr3HG29538.1	chr4H_LR890099.1	119095188	119095598	-	MorexV3	chr4H	119095188	119095598	-	100.0	100.0	No	
PanBaRT20_chr3HG29539.1	chr3H_LR890098.1	492173960	492182836	-	MorexV3	chr3H	492173753	492182845	-	100.0	100.0	No	
PanBaRT20_chr3HG29540.1	chr3H_LR890098.1	492482519	492484944	-	MorexV3	chr3H	492482206	492484945	-	100.0	100.0	No	
PanBaRT20_chr3HG29541.1	chr3H_LR890098.1	492482519	492484944	+	MorexV3	chr3H	492482375	492485790	+	100.0	100.0	No	
PanBaRT20_chr3HG29542.1	chr3H_LR890098.1	492488486	492488869	+	MorexV3	chr3H	492488486	492488869	+	100.0	100.0	No	
PanBaRT20_chr3HG29543.1	chr3H_LR890098.1	492693425	492693856	-	MorexV3	chr3H	492693425	492693856	-	100.0	100.0	No	
PanBaRT20_chr3HG29544.1	chr3H_LR890098.1	492694645	492695797	-	MorexV3	chr3H	492694645	492695797	-	100.0	100.0	No	
PanBaRT20_chr3HG29545.1	chr3H_LR890098.1	492694851	492695681	+	MorexV3	chr3H	492694851	492695681	+	100.0	100.0	No	
PanBaRT20_chr3HG29546.1	chr3H_LR890098.1	492848472	492850946	-	MorexV3	chr3H	492847979	492851085	-	100.0	100.0	No	
PanBaRT20_chr3HG29547.1	chr3H_LR890098.1	493010762	493014628	-	MorexV3	chr3H	493010749	493014628	-	100.0	100.0	No	
PanBaRT20_chr3HG29548.1	chr3H_LR890098.1	493360174	493366811	.	HOR_21599	chr3H	498160868	498167594	+	99.2	100.0	No	.
PanBaRT20_chr3HG29549.1	chr3H_LR890098.1	493366828	493370108	-	MorexV3	chr3H	493366828	493370175	-	100.0	100.0	No	
PanBaRT20_chr3HG29550.1	chr3H_LR890098.1	493378701	493380465	+	MorexV3	chr3H	493378490	493380820	+	100.0	100.0	No	
PanBaRT20_chr3HG29551.1	chr3H_LR890098.1	493378701	493380465	-	MorexV3	chr3H	493378660	493380502	-	100.0	100.0	No	
PanBaRT20_chr3HG29552.1	chr3H_LR890098.1	493572450	493573211	-	MorexV3	chr3H	493572450	493573211	-	100.0	100.0	No	
PanBaRT20_chr3HG29553.1	chr3H_LR890098.1	493573369	493578275	+	MorexV3	chr3H	493573315	493578275	+	99.9	100.0	No	
PanBaRT20_chr3HG29554.1	chr3H_LR890098.1	493819957	493823720	-	MorexV3	chr3H	493819795	493823747	-	100.0	100.0	No	
PanBaRT20_chr3HG29555.1	chr3H_LR890098.1	493850454	493851081	-	MorexV3	chr3H	493850150	493851477	-	100.0	100.0	No	
PanBaRT20_chr3HG29556.1	chr3H_LR890098.1	493850454	493851081	+	MorexV3	chr3H	493850314	493851182	+	100.0	100.0	No	
PanBaRT20_chr3HG29557.1	chr3H_LR890098.1	493872274	493872678	+	MorexV3	chr3H	493872274	493872678	+	100.0	100.0	No	
PanBaRT20_chr3HG29558.1	chr3H_LR890098.1	493872866	493873155	-	MorexV3	chr3H	493872866	493873155	-	100.0	100.0	No	
PanBaRT20_chr3HG29559.1	chr3H_LR890098.1	493874390	493876893	+	MorexV3	chr3H	493874390	493876893	+	100.0	100.0	No	
PanBaRT20_chr3HG29560.1	chr3H_LR890098.1	493875530	493875799	-	MorexV3	chr3H	493875530	493875799	-	100.0	100.0	No	
PanBaRT20_chr3HG29561.1	chr3H_LR890098.1	493878673	493878904	+	MorexV3	chr3H	493878673	493878904	+	100.0	100.0	No	
PanBaRT20_chr3HG29562.1	chr3H_LR890098.1	493878824	493879050	-	MorexV3	chr3H	493878824	493879050	-	100.0	100.0	No	
PanBaRT20_chr3HG29563.1	chr3H_LR890098.1	493881234	493881547	+	MorexV3	chr3H	493881234	493881547	+	100.0	100.0	No	
PanBaRT20_chr3HG29564.1	chr3H_LR890098.1	493940318	493942131	-	MorexV3	chr3H	493940052	493942424	-	100.0	100.0	No	
PanBaRT20_chr3HG29565.1	chr3H_LR890098.1	493940682	493942131	+	MorexV3	chr3H	493940682	493942393	+	100.0	100.0	No	
PanBaRT20_chr3HG29566.1	.	.	.	.	MorexV3	chr3H	494092454	494094882	-	100.0	100.0	No	chr3H@MorexV3:494092454-494094882(-)
PanBaRT20_chr3HG29567.1	chr3H_LR890098.1	494095173	494096388	+	MorexV3	chr3H	494095173	494096388	+	100.0	100.0	No	
PanBaRT20_chr3HG29568.1	chr3H_LR890098.1	494369533	494375551	-	MorexV3	chr3H	494369314	494375989	-	100.0	100.0	No	
PanBaRT20_chr3HG29569.1	chr3H_LR890098.1	494660530	494667232	-	MorexV3	chr3H	494660048	494667378	-	100.0	100.0	No	
PanBaRT20_chr3HG29570.1	chr3H_LR890098.1	494892388	494893430	-	MorexV3	chr3H	494891620	494893465	-	100.0	100.0	No	
PanBaRT20_chr3HG29571.1	chr3H_LR890098.1	494892388	494893430	+	MorexV3	chr3H	494892055	494893806	+	100.0	100.0	No	
PanBaRT20_chr3HG29572.1	chr3H_LR890098.1	494970028	494972633	-	MorexV3	chr3H	494970028	494972633	-	100.0	100.0	No	
PanBaRT20_chr3HG29573.1	chr3H_LR890098.1	495113838	495114874	-	MorexV3	chr3H	495113838	495114874	-	100.0	100.0	No	
PanBaRT20_chr3HG29574.1	chr3H_LR890098.1	495113947	495114794	+	MorexV3	chr3H	495113947	495114794	+	100.0	100.0	No	
PanBaRT20_chr3HG29575.1	chr3H_LR890098.1	495115680	495117177	+	MorexV3	chr3H	495115680	495117177	+	100.0	100.0	No	
PanBaRT20_chr3HG29576.1	chr3H_LR890098.1	495123243	495125577	+	MorexV3	chr3H	495122534	495126906	+	100.0	100.0	No	
PanBaRT20_chr3HG29577.1	chr3H_LR890098.1	495123243	495125399	-	MorexV3	chr3H	495122774	495125399	-	100.0	100.0	No	
PanBaRT20_chr3HG29578.1	chr3H_LR890098.1	495127644	495128477	-	MorexV3	chr3H	495127569	495128477	-	100.0	100.0	No	
PanBaRT20_chr3HG29579.1	chr3H_LR890098.1	495149303	495150193	+	MorexV3	chr3H	495149136	495150418	+	100.0	100.0	No	
PanBaRT20_chr3HG29580.1	chr3H_LR890098.1	495149303	495149520	-	MorexV3	chr3H	495149260	495149520	-	100.0	100.0	No	
PanBaRT20_chr3HG29581.1	chr3H_LR890098.1	495268733	495269015	-	MorexV3	chr3H	495268733	495269015	-	100.0	100.0	No	
PanBaRT20_chr3HG29582.1	chr3H_LR890098.1	495274268	495278213	-	MorexV3	chr3H	495273638	495278293	-	100.0	100.0	No	
PanBaRT20_chr3HG29583.1	chr3H_LR890098.1	495277725	495278012	+	MorexV3	chr3H	495277725	495278012	+	100.0	100.0	No	
PanBaRT20_chr3HG29584.1	chr3H_LR890098.1	495598630	495608150	+	MorexV3	chr3H	495598515	495608244	+	100.0	100.0	No	
PanBaRT20_chr3HG29585.1	chr3H_LR890098.1	495609159	495609458	-	MorexV3	chr3H	495609159	495609458	-	100.0	100.0	No	
PanBaRT20_chr3HG29586.1	chr3H_LR890098.1	495610004	495613890	+	MorexV3	chr3H	495609956	495613900	+	100.0	100.0	No	
PanBaRT20_chr3HG29587.1	chr3H_LR890098.1	495654937	495655746	+	MorexV3	chr3H	495654670	495656087	+	100.0	100.0	No	
PanBaRT20_chr3HG29588.1	chr3H_LR890098.1	495654937	495655746	-	MorexV3	chr3H	495654734	495655868	-	100.0	100.0	No	
PanBaRT20_chr3HG29589.1	chr3H_LR890098.1	495677662	495680255	+	MorexV3	chr3H	495677590	495680255	+	100.0	100.0	No	
PanBaRT20_chr3HG29590.1	chr3H_LR890098.1	495704141	495705577	-	MorexV3	chr3H	495703868	495707021	-	100.0	100.0	Yes	
PanBaRT20_chr3HG29591.1	chr3H_LR890098.1	495710562	495714819	-	MorexV3	chr3H	495710562	495714819	-	100.0	100.0	No	
PanBaRT20_chr3HG29592.1	chr3H_LR890098.1	495711952	495714856	+	MorexV3	chr3H	495711952	495714958	+	100.0	100.0	No	
PanBaRT20_chr3HG29593.1	chr3H_LR890098.1	495857214	495860683	.	OUN333	chr3H	497158963	497164108	-	99.0	100.0	No	.
